Extraction Date:,9/23/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Updated:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revised: ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,A2A,A2B,A2C,A3B,A4,A5,B2,B3,B4,B5,B6,B7,B8,C2A,C2A.1,C2A.2,C2A.3,C2A.4,C2B,C2C,C3A,C3B,C3C,D2,D3
2018,Michigan,Sarah J. Webber Media Arts Academy,,2601041,2017-18,15080,24966,9886,575,25541,3831.15,2,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Branch Line School,,2601042,2017-18,38020,37413,-607,+,37413,5611.95,1,+,†,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,FlexTech High School - Novi,,2601043,2017-18,18849,28807,9958,+,28807,4321.05,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Momentum Academy,,2601045,2017-18,28274,26887,-1387,+,26887,4033.05,2,+,†,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Kingsbury Country Day School,,2601046,2017-18,43354,42251,-1103,575,42826,6423.9,1,+,†,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Rising Stars Academy,,2601047,2017-18,47164,58166,11002,+,58166,8724.9,2,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Detroit Achievement Academy,,2601048,2017-18,19010,17424,-1586,+,17424,2613.6,1,+,†,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Southwest Detroit Community School,Closed,2601049,2017-18,71747,+,-71747,+,0,0,+,+,†,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,The James and Grace Lee Boggs School,,2601051,2017-18,36119,41285,5166,+,41285,6192.75,2,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Waterford Montessori Academy,,2601053,2017-18,16964,21125,4161,575,21700,3255,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Success Mile Academy,Closed,2601054,2017-18,58601,+,-58601,+,0,0,+,+,†,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,WAY Academy - Flint,,2601056,2017-18,95762,81011,-14751,+,81011,12151.65,1,+,†,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,LifeTech Academy,,2601058,2017-18,25641,26974,1333,+,26974,4046.1,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Taylor Preparatory High School,,2601061,2017-18,91248,100672,9424,+,100672,15100.8,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Detroit Public Safety Academy,,2601062,2017-18,85545,116111,30566,+,116111,17416.65,2,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Global Tech Academy,,2601064,2017-18,36447,40333,3886,+,40333,6049.95,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Nexus Academy of Royal Oak,,2601065,2017-18,41242,+,-41242,+,0,0,+,+,†,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Covenant House Academy Grand Rapids,,2601066,2017-18,65334,98377,33043,+,98377,14756.55,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Muskegon Montessori Academy for Environmental Change,,2601067,2017-18,25922,28494,2572,2292,30786,4617.9,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Oakside Scholars Charter Academy,,2601068,2017-18,122521,151720,29199,5176,156896,23534.4,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Jefferson International Academy,Closed,2601069,2017-18,60318,+,-60318,+,0,0,+,+,†,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,WAY Michigan,,2601074,2017-18,26614,50336,23722,+,50336,7550.4,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,New Paradigm College Prep,,2601075,2017-18,15208,19989,4781,+,19989,2998.35,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Pathways Academy,,2601076,2017-18,38020,54208,16188,+,54208,8131.2,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Insight School of Michigan,,2601077,2017-18,134655,139170,4515,+,139170,20875.5,2,+,0,0,+,+,+,1,0,1,0,0,20876,15,0,+,0,+,+
2018,Michigan,Frederick Douglass International Academy,Closed,2601079,2017-18,9425,+,-9425,+,0,0,+,+,†,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Canton Preparatory High School,,2601080,2017-18,79842,77440,-2402,+,77440,11616,1,+,†,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Detroit Delta Preparatory Academy for Social Justice,Closed,2601081,2017-18,108357,+,-108357,+,0,0,+,+,†,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Grand River Academy,,2601082,2017-18,126291,132515,6224,1150,133665,20049.75,1,+,0,0,+,+,+,1,0,1,0,0,20050,15,0,+,0,+,+
2018,Michigan,Eagle's Nest Academy,,2601083,2017-18,33236,29459,-3777,+,29459,4418.85,1,+,†,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Muskegon Covenant Academy,,2601088,2017-18,43744,40227,-3517,+,40227,6034.05,1,+,†,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,New School High,,2601089,2017-18,28515,44528,16013,+,44528,6679.2,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,East Shore Leadership Academy,,2601090,2017-18,39844,42501,2657,+,42501,6375.15,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Lake Superior Academy,,2601093,2017-18,2249,1617,-632,+,1617,242.55,2,+,†,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Grand River Preparatory High School,,2601095,2017-18,74793,84874,10081,+,84874,12731.1,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Keys Grace Academy,,2601100,2017-18,16964,36489,19525,+,36489,5473.35,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Cornerstone Jefferson-Douglas Academy,,2601101,2017-18,19010,19360,350,+,19360,2904,+,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Detroit Public Schools Community District,,2601103,2017-18,15784850,15048907,-735943,448851,15497758,2324663.7,2,+,†,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Highpoint Virtual Academy of Michigan,,2601107,2017-18,38225,108236,70011,+,108236,16235.4,2,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Livingston Classical Cyber Academy,,2601108,2017-18,9940,5042,-4898,+,5042,756.3,2,+,†,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Inkster Preparatory Academy,,2601110,2017-18,8309,12874,4565,+,12874,1931.1,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Detroit Collegiate High School,,2601113,2017-18,39921,40656,735,+,40656,6098.4,+,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Distinctive College Prep,,2601115,2017-18,17109,56773,39664,+,56773,8515.95,+,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Akron Fairgrove Schools,,2602010,2017-18,67487,73539,6052,+,73539,11030.85,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Algonac Community School District,,2602190,2017-18,452777,450882,-1895,14807,465689,69853.35,1,+,†,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Allegan Public Schools,,2602220,2017-18,+,+,0,20011,20011,3001.65,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Allen Park Public Schools,,2602520,2017-18,899173,913792,14619,31819,945611,141841.65,2,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Allendale Public Schools,,2602550,2017-18,447573,466751,19178,12741,479492,71923.8,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Almont Community Schools,,2602670,2017-18,120637,128147,7510,+,128147,19222.05,2,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Anchor Bay School District,,2602790,2017-18,2221598,2276145,54547,62330,2338475,350771.25,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Ann Arbor Public Schools,,2602820,2017-18,3250406,3569429,319023,115612,3685041,552756.15,2,+,0,0,+,+,+,1,0,0,0,1,552756,15,0,+,0,+,27
2018,Michigan,Armada Area Schools,,2603240,2017-18,291972,294259,2287,16069,310328,46549.2,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Atherton Community Schools,,2603540,2017-18,243603,251149,7546,+,251149,37672.35,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,AuTrain Onota Public Schools,,2603660,2017-18,781,781,0,+,781,117.15,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Avondale School District,,2603690,2017-18,767171,907181,140010,25304,932485,139872.75,1,+,0,0,+,+,+,1,0,1,0,0,139873,15,0,+,0,+,9
2018,Michigan,Beaverton Rural Schools,,2604440,2017-18,296856,289648,-7208,+,289648,43447.2,2,+,†,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Beecher Community School District,,2604500,2017-18,193229,206210,12981,3847,210057,31508.55,2,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Bendle Public Schools,,2604740,2017-18,310925,294586,-16339,19869,314455,47168.25,1,+,†,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Bentley Community School District,,2604800,2017-18,149631,167681,18050,+,167681,25152.15,2,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Benzie County Central Schools,,2604950,2017-18,+,+,0,4129,4129,619.35,2,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Berkley School District,,2605010,2017-18,786020,805395,19375,27029,832424,124863.6,1,+,0,0,+,+,+,1,0,1,0,0,124864,15,0,+,0,+,13
2018,Michigan,Berrien Springs Public Schools,,2605430,2017-18,401739,298084,-103655,+,298084,44712.6,1,+,†,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,0
2018,Michigan,Birch Run Area Schools,,2605820,2017-18,420809,438347,17538,3367,441714,66257.1,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Birmingham Public Schools,,2605850,2017-18,1881171,1892399,11228,58659,1951058,292658.7,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Bloomfield Hills Schools,,2606090,2017-18,1474024,1489093,15069,31630,1520723,228108.45,1,+,0,0,+,+,+,1,0,1,0,0,228108,15,0,+,0,+,+
2018,Michigan,Brandon School District in the Counties of Oakland and Lapeer,,2606570,2017-18,599411,621026,21615,12652,633678,95051.7,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Breitung Township School District,,2606720,2017-18,57828,63358,5530,+,63358,9503.7,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Bridgeport Spaulding Community School District,,2606780,2017-18,446762,470746,23984,13467,484213,72631.95,2,+,0,0,+,+,+,1,0,1,0,0,72632,15,0,+,0,+,+
2018,Michigan,Brimley Area Schools,,2606900,2017-18,34865,36114,1249,+,36114,5417.1,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Brown City Community Schools,,2607040,2017-18,48400,49200,800,+,49200,7380,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Flat Rock Community Schools,,2607080,2017-18,531637,669856,138219,+,669856,100478.4,2,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Burt Township School District,,2607470,2017-18,648,+,-648,+,0,0,2,+,†,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Byron Center Public Schools,,2607560,2017-18,696708,734677,37969,52903,787580,118137,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Caledonia Community Schools,,2607620,2017-18,941513,1033823,92310,40149,1073972,161095.8,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Capac Community Schools,,2607800,2017-18,333244,315987,-17257,10887,326874,49031.1,1,+,†,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Carman Ainsworth Community Schools,,2607890,2017-18,1182611,1170978,-11633,26055,1197033,179554.95,1,+,†,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Caro Community Schools,,2608040,2017-18,457026,471828,14802,+,471828,70774.2,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Carrollton Public Schools,,2608070,2017-18,574674,575591,917,+,575591,86338.65,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Carsonville Port Sanilac School District,,2608160,2017-18,23600,22000,-1600,+,22000,3300,1,+,†,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Cass City Public Schools,,2608400,2017-18,243648,247466,3818,+,247466,37119.9,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Cedar Springs Public Schools,,2608520,2017-18,910604,956762,46158,30230,986992,148048.8,2,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Center Line Public Schools,,2608580,2017-18,497513,501546,4033,18504,520050,78007.5,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Charlotte Public Schools,,2608770,2017-18,+,1400000,1400000,+,1400000,210000,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Chelsea School District,,2608940,2017-18,429080,425172,-3908,5886,431058,64658.7,1,+,†,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Chesaning Union Schools,,2609150,2017-18,444909,440261,-4648,24409,464670,69700.5,1,+,†,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Chippewa Valley Schools,,2609570,2017-18,2991396,3085424,94028,113947,3199371,479905.65,1,+,0,0,+,+,+,1,0,1,0,0,479906,15,0,+,0,+,1
2018,Michigan,Clare Public Schools,,2609750,2017-18,421542,443588,22046,+,443588,66538.2,2,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Clarenceville School District,,2609840,2017-18,363794,386725,22931,8052,394777,59216.55,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Clarkston Community School District,,2609900,2017-18,1975418,2075097,99679,58659,2133756,320063.4,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Clawson Public Schools,,2609930,2017-18,552288,603742,51454,19553,623295,93494.25,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Clintondale Community Schools,,2610080,2017-18,869939,899245,29306,38956,938201,140730.15,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Clio Area School District,,2610110,2017-18,616199,591012,-25187,18421,609433,91414.95,1,+,†,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Coloma Community Schools,,2610380,2017-18,+,+,0,60530,60530,9079.5,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Fairview Area School District,,2610560,2017-18,110956,129564,18608,+,129564,19434.6,2,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Comstock Park Public Schools,,2610620,2017-18,486154,476452,-9702,21256,497708,74656.2,2,+,†,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Coopersville Area Public School District,,2610830,2017-18,535333,528023,-7310,13735,541758,81263.7,2,+,†,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Crawford AuSable Schools,,2611030,2017-18,419375,403936,-15439,+,403936,60590.4,2,+,†,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Croswell Lexington Community Schools,,2611140,2017-18,110400,110400,0,+,110400,16560,2,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Forest Park School District,,2611190,2017-18,15642,15484,-158,+,15484,2322.6,1,+,†,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Dansville Schools,,2611400,2017-18,+,+,0,5878,5878,881.7,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Davison Community Schools,,2611430,2017-18,1071557,1078990,7433,37853,1116843,167526.45,1,+,0,0,+,+,+,0,0,0,0,0,+,0,1,29672,2.66,15,1
2018,Michigan,Dearborn City School District,,2611600,2017-18,3132848,3264096,131248,149378,3413474,512021.1,2,+,0,0,+,+,+,1,0,0,0,1,512021,15,0,+,0,+,2
2018,Michigan,Dearborn Heights School District #7,,2611610,2017-18,577904,596288,18384,23018,619306,92895.9,2,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Westwood Community School District,,2611640,2017-18,633033,627264,-5769,17602,644866,96729.9,2,+,†,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Deckerville Community School District,,2611700,2017-18,39200,37600,-1600,+,37600,5640,1,+,†,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Delton Kellogg Schools,,2611910,2017-18,176825,+,-176825,+,0,0,1,+,†,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,DeTour Area Schools,,2611970,2017-18,8435,7007,-1428,+,7007,1051.05,1,+,†,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Dexter Community School District,,2612030,2017-18,742193,821775,79582,26906,848681,127302.15,2,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Dryden Community Schools,,2612240,2017-18,42213,41388,-825,+,41388,6208.2,2,+,†,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,East China School District,,2612420,2017-18,898310,981224,82914,29614,1010838,151625.7,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Eastpointe Community Schools,,2612450,2017-18,946414,893828,-52586,32139,925967,138895.05,2,+,†,0,+,+,+,1,0,1,0,0,138895,15,0,+,0,+,+
2018,Michigan,East Grand Rapids Public Schools,,2612480,2017-18,286146,288703,2557,10392,299095,44864.25,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,East Lansing School District,,2612600,2017-18,+,+,0,22336,22336,3350.4,2,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Eaton Rapids Public Schools,,2612690,2017-18,+,1528417,1528417,+,1528417,229262.55,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Ecorse Public Schools,,2612930,2017-18,276205,255065,-21140,+,255065,38259.75,1,+,†,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Elk Rapids Schools,,2613050,2017-18,+,+,0,8257,8257,1238.55,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Farmington Public School District,,2614070,2017-18,2058355,2145905,87550,84539,2230444,334566.6,1,+,0,0,+,+,+,0,0,0,0,0,+,0,1,257254,11.53,175,11
2018,Michigan,Farwell Area Schools,,2614100,2017-18,351397,344501,-6896,+,344501,51675.15,1,+,†,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Fennville Public Schools,,2614230,2017-18,+,+,0,11447,11447,1717.05,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Fenton Area Public Schools,,2614250,2017-18,730217,756485,26268,59427,815912,122386.8,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Ferndale Public Schools,,2614280,2017-18,569252,628708,59456,27604,656312,98446.8,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,0
2018,Michigan,Fitzgerald Public Schools,,2614460,2017-18,609923,613834,3911,10713,624547,93682.05,2,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Flint School District of the City of,,2614520,2017-18,1544593,1631268,86675,65613,1696881,254532.15,2,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Flushing Community Schools,,2614550,2017-18,965609,1001591,35982,28137,1029728,154459.2,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Forest Area Community Schools,,2614570,2017-18,+,+,0,1376,1376,206.4,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Forest Hills Public Schools,,2614610,2017-18,1472653,1579705,107052,48179,1627884,244182.6,2,+,0,0,+,+,+,1,0,1,0,0,244183,15,0,+,0,+,10
2018,Michigan,Gwinn Area Community Schools,,2614690,2017-18,25585,+,-25585,+,0,0,1,+,†,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Frankenmuth School District,,2614760,2017-18,161280,171527,10247,3367,174894,26234.1,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Fraser Public Schools,,2614820,2017-18,942906,966670,23764,21426,988096,148214.4,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,152,12
2018,Michigan,Freeland Community School District,,2615060,2017-18,368903,373548,4645,+,373548,56032.2,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Fremont Public School District,,2615150,2017-18,281326,280958,-368,+,280958,42143.7,1,+,†,0,+,+,+,0,0,0,0,0,+,0,1,42143,15,17,12
2018,Michigan,Fruitport Community Schools,,2615390,2017-18,1656984,1807618,150634,95631,1903249,285487.35,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Garden City Public Schools,,2615540,2017-18,1332601,1349392,16791,25049,1374441,206166.15,2,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Engadine Consolidated Schools,,2615600,2017-18,23618,19812,-3806,+,19812,2971.8,1,+,†,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Genesee School District,,2615750,2017-18,257594,222780,-34814,3847,226627,33994.05,1,+,†,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Roscommon Area Public Schools,,2615830,2017-18,323464,262940,-60524,+,262940,39441,2,+,†,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Gibraltar School District,,2615870,2017-18,892713,956384,63671,+,956384,143457.6,2,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Gladwin Community Schools,,2615990,2017-18,461787,474120,12333,+,474120,71118,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Glen Lake Community Schools,,2616020,2017-18,+,+,0,1651,1651,247.65,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Godfrey Lee Public Schools,,2616080,2017-18,423465,458837,35372,16532,475369,71305.35,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Godwin Heights Public Schools,,2616110,2017-18,560069,559300,-769,29285,588585,88287.75,1,+,†,0,+,+,+,1,0,1,0,0,88288,15,0,+,0,+,+
2018,Michigan,Goodrich Area Schools,,2616320,2017-18,326698,320362,-6336,11481,331843,49776.45,1,+,†,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Grand Blanc Community Schools,,2616350,2017-18,1625810,1662327,36517,44100,1706427,255964.05,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Grand Haven Area Public Schools,,2616380,2017-18,1381335,1502974,121639,40933,1543907,231586.05,1,+,0,0,+,+,+,0,0,0,0,0,+,0,1,225446,14.6,52,13
2018,Michigan,Grand Ledge Public Schools,,2616410,2017-18,2970246,+,-2970246,+,0,0,1,+,†,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Grand Rapids Public Schools,,2616440,2017-18,5659249,5798920,139671,289121,6088041,913206.15,2,+,0,0,+,+,+,1,0,0,0,1,913206,15,0,+,0,+,0
2018,Michigan,Grandville Public Schools,,2616470,2017-18,1172941,1169952,-2989,46762,1216714,182507.1,1,+,†,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Grant Public School District,,2616500,2017-18,243800,255469,11669,+,255469,38320.35,2,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Greenville Public Schools,,2617160,2017-18,+,+,0,50492,50492,7573.8,2,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Grosse Ile Township Schools,,2617220,2017-18,358718,360096,1378,+,360096,54014.4,2,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Hamilton Community Schools,,2617400,2017-18,538843,564066,25223,19286,583352,87502.8,1,+,0,0,+,+,+,0,0,0,0,0,+,0,1,44219,7.58,29,0
2018,Michigan,Hamtramck  School District of the City of,,2617520,2017-18,450650,442465,-8185,+,442465,66369.75,2,+,†,0,+,+,+,1,0,1,0,0,66370,15,0,+,0,+,0
2018,Michigan,Harper Woods  The School District of the City of,,2617760,2017-18,444834,449152,4318,15571,464723,69708.45,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Harrison Community Schools,,2617820,2017-18,380104,400860,20756,+,400860,60129,2,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Haslett Public Schools,,2617940,2017-18,+,+,0,17045,17045,2556.75,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Hastings Area School District,,2617970,2017-18,176825,+,-176825,+,0,0,1,+,†,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Hazel Park School District of the City of,,2618030,2017-18,727587,786190,58603,15528,801718,120257.7,1,+,0,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Michigan,Hemlock Public School District,,2618180,2017-18,374917,358305,-16612,18517,376822,56523.3,1,+,†,0,+,+,+,0,0,0,0,0,+,0,0,+,0,+,+
